ID_Aluno,Idade,Horas_Estudo_Semana,Pontuacao_Prova_Final,Aprovado
3840,22,21,57,False
3841,24,38,96,True
3842,23,25,63,True
3843,21,7,17,False
3844,18,10,25,False
3845,20,10,20,False
3846,19,37,94,True
3847,24,25,67,True
3848,21,18,45,False
3849,21,20,51,False
3850,18,21,58,False
3851,22,34,89,True
3852,18,9,13,False
3853,19,21,51,False
3854,18,39,90,True
3855,19,17,46,False
3856,19,5,19,False
3857,24,29,82,True
3858,19,20,42,False
3859,24,19,50,False
3860,19,27,72,True
3861,24,9,27,False
3862,24,18,39,False
3863,18,7,21,False
3864,18,13,39,False
3865,21,21,62,True
3866,18,15,30,False
3867,19,33,90,True
3868,23,31,85,True
3869,21,26,73,True
3870,22,8,30,False
3871,19,15,36,False
3872,23,10,17,False
3873,22,24,52,False
3874,22,31,74,True
3875,24,27,75,True
3876,22,21,59,False
3877,24,38,96,True
3878,24,20,55,False
3879,22,21,56,False
3880,21,6,21,False
3881,19,35,85,True
3882,22,38,89,True
3883,23,21,53,False
3884,21,30,67,True
3885,21,36,92,True
3886,24,39,88,True
3887,23,33,85,True
3888,21,19,43,False
3889,19,15,45,False
3890,24,9,19,False
3891,24,17,50,False
3892,22,31,72,True
3893,21,24,56,False
3894,18,19,42,False
3895,20,23,48,False
3896,21,12,31,False
3897,23,38,97,True
3898,20,7,27,False
3899,20,34,77,True
3900,23,25,55,False
3901,23,21,58,False
3902,21,19,57,False
3903,23,17,43,False
3904,20,39,100,True
3905,19,12,25,False
3906,19,12,36,False
3907,18,20,57,False
3908,24,5,12,False
3909,23,38,93,True
3910,21,22,48,False
3911,18,14,41,False
3912,24,23,51,False
3913,20,39,100,True
3914,23,7,22,False
3915,21,11,29,False
3916,23,17,42,False
3917,20,18,37,False
3918,20,5,16,False
3919,20,13,37,False
3920,24,24,70,True
3921,20,6,14,False
3922,20,12,38,False
3923,23,24,67,True
3924,22,18,51,False
3925,23,23,57,False
3926,21,39,100,True
3927,19,24,54,False
3928,23,8,27,False
3929,23,34,82,True
3930,21,11,20,False
3931,22,27,77,True
3932,19,16,47,False
3933,21,20,41,False
3934,24,33,74,True
3935,20,33,75,True
3936,23,31,81,True
3937,21,13,25,False
3938,19,26,71,True
3939,19,7,17,False
3940,18,39,100,True
3941,20,6,15,False
3942,18,37,92,True
3943,24,33,87,True
3944,24,39,96,True
3945,20,34,95,True
3946,19,33,87,True
3947,22,27,62,True
3948,18,20,54,False
3949,23,12,32,False
3950,22,30,72,True
3951,18,18,48,False
3952,24,29,70,True
3953,23,15,46,False
3954,19,12,21,False
3955,19,16,48,False
3956,20,15,33,False
3957,21,20,48,False
3958,24,12,21,False
3959,18,14,33,False
3960,22,15,32,False
3961,19,13,33,False
3962,23,20,48,False
3963,21,9,15,False
3964,19,17,36,False
3965,21,32,72,True
3966,22,16,39,False
3967,18,5,13,False
3968,23,30,76,True
3969,21,10,16,False
3970,18,22,58,False
3971,20,12,31,False
3972,24,38,86,True
3973,20,36,94,True
3974,22,9,25,False
3975,20,9,14,False
3976,22,7,27,False
3977,19,30,66,True
3978,18,20,50,False
3979,23,15,44,False
3980,20,12,38,False
3981,18,26,59,False
3982,19,18,38,False
3983,23,18,43,False
3984,19,33,78,True
3985,19,24,68,True
3986,22,20,59,False
3987,18,20,46,False
3988,22,29,75,True
3989,18,34,91,True
3990,22,16,31,False
3991,18,24,58,False
3992,22,8,14,False
3993,21,38,98,True
3994,19,22,48,False
3995,23,31,68,True
3996,21,11,36,False
3997,24,27,71,True
3998,18,19,50,False
3999,22,20,46,False
4000,22,13,41,False
4001,21,26,64,True
4002,24,13,27,False
4003,20,21,51,False
4004,20,12,29,False
4005,23,24,69,True
4006,18,39,100,True
4007,18,33,78,True
4008,19,9,31,False
4009,19,22,58,False
4010,18,27,65,True
4011,23,5,22,False
4012,19,14,35,False
4013,19,6,16,False
4014,18,32,71,True
4015,22,18,38,False
4016,21,15,32,False
4017,22,38,94,True
4018,23,30,73,True
4019,22,29,63,True
4020,20,29,67,True
4021,21,13,41,False
4022,18,24,54,False
4023,18,33,89,True
4024,23,31,81,True
4025,23,34,78,True
4026,22,22,47,False
4027,22,32,77,True
4028,22,38,98,True
4029,24,28,75,True
4030,21,35,97,True
4031,19,38,93,True
4032,22,17,44,False
4033,18,18,48,False
4034,23,12,39,False
4035,20,29,73,True
4036,24,17,52,False
4037,24,20,55,False
4038,24,6,15,False
4039,21,18,53,False
4040,18,7,15,False
4041,21,34,91,True
4042,22,5,11,False
4043,23,29,70,True
4044,21,15,42,False
4045,21,22,60,True
4046,21,6,14,False
4047,18,18,51,False
4048,23,7,20,False
4049,21,38,99,True
4050,19,16,41,False
4051,24,39,100,True
4052,19,33,84,True
4053,20,37,92,True
4054,19,25,72,True
4055,21,29,73,True
4056,20,25,58,False
4057,20,22,47,False
4058,23,9,22,False
4059,21,35,86,True
4060,18,6,10,False
4061,20,19,54,False
4062,20,30,85,True
4063,18,13,23,False
4064,19,36,93,True
4065,24,13,35,False
4066,21,22,59,False
4067,22,24,66,True
4068,21,31,83,True
4069,21,17,37,False
4070,20,10,22,False
4071,18,15,41,False
4072,20,36,97,True
4073,23,6,19,False
4074,21,13,33,False
4075,22,36,99,True
4076,20,31,81,True
4077,19,27,63,True
4078,19,10,32,False
4079,19,21,43,False
4080,23,9,23,False
4081,21,39,88,True
4082,18,12,20,False
4083,20,17,52,False
4084,21,19,46,False
4085,23,12,24,False
4086,21,38,100,True
4087,22,7,19,False
4088,23,25,71,True
4089,21,38,100,True
4090,19,13,28,False
4091,23,34,76,True
4092,24,5,8,False
4093,18,14,37,False
4094,24,12,31,False
4095,23,27,65,True
4096,19,18,38,False
4097,24,38,100,True
4098,22,14,28,False
4099,21,7,12,False
4100,20,6,9,False
4101,22,29,68,True
4102,20,16,48,False
4103,18,13,38,False
4104,24,28,79,True
4105,20,35,84,True
4106,21,18,52,False
4107,21,39,91,True
4108,21,14,28,False
4109,21,24,51,False
4110,22,20,59,False
4111,22,38,98,True
4112,20,31,78,True
4113,18,28,66,True
4114,21,27,62,True
4115,18,12,40,False
4116,19,5,20,False
4117,19,20,46,False
4118,24,20,43,False
4119,21,9,23,False
4120,19,24,70,True
4121,24,34,77,True
4122,24,14,40,False
4123,21,39,100,True
4124,19,9,24,False
4125,19,6,5,False
4126,18,36,85,True
4127,23,22,58,False
4128,20,39,94,True
4129,19,25,59,False
4130,22,5,17,False
4131,23,30,67,True
4132,18,37,91,True
4133,19,25,57,False
4134,22,25,59,False
4135,20,35,94,True
4136,23,13,39,False
4137,22,23,50,False
4138,19,28,62,True
4139,21,12,36,False
4140,21,27,65,True
4141,20,6,21,False
4142,19,13,30,False
4143,19,27,73,True
4144,21,15,45,False
4145,23,26,61,True
4146,19,17,34,False
4147,24,36,97,True
4148,19,37,100,True
4149,22,11,21,False
4150,19,5,18,False
4151,22,10,17,False
4152,21,35,86,True
4153,22,21,58,False
4154,20,17,33,False
4155,21,22,48,False
4156,19,32,74,True
4157,22,14,34,False
4158,24,15,31,False
4159,24,32,71,True
4160,22,19,56,False
4161,19,5,13,False
4162,18,9,30,False
4163,23,32,77,True
4164,20,15,39,False
4165,22,27,67,True
4166,18,25,68,True
4167,21,7,23,False
4168,18,23,60,True
4169,23,15,45,False
4170,24,35,96,True
4171,24,35,92,True
4172,23,35,93,True
4173,21,10,25,False
4174,22,19,53,False
4175,24,9,16,False
4176,18,32,84,True
4177,23,13,32,False
4178,22,21,44,False
4179,18,22,54,False
4180,22,7,25,False
4181,18,26,55,False
4182,20,30,81,True
4183,19,38,91,True
4184,24,33,85,True
4185,19,9,18,False
4186,24,30,74,True
4187,21,6,20,False
4188,23,6,6,False
4189,18,30,70,True
4190,23,35,79,True
4191,24,29,68,True
4192,22,10,32,False
4193,18,26,72,True
4194,18,6,16,False
4195,19,28,70,True
4196,22,25,61,True
4197,18,5,7,False
4198,24,36,100,True
4199,23,8,12,False
4200,20,8,13,False
4201,22,19,55,False
4202,18,33,90,True
4203,21,23,54,False
4204,23,31,71,True
4205,23,26,56,False
4206,22,28,64,True
4207,18,24,63,True
4208,24,17,50,False
4209,19,20,48,False
4210,21,33,83,True
4211,20,35,85,True
4212,19,16,37,False
4213,24,9,30,False
4214,20,19,48,False
4215,24,25,64,True
4216,21,15,34,False
4217,18,18,49,False
4218,23,31,78,True
4219,23,27,75,True
4220,21,25,69,True
4221,20,28,63,True
4222,19,15,36,False
4223,18,27,60,True
4224,22,25,71,True
4225,19,33,78,True
4226,23,34,81,True
4227,19,18,54,False
4228,21,5,8,False
4229,18,38,100,True
4230,19,35,78,True
4231,22,29,76,True
4232,20,6,16,False
4233,21,10,18,False
4234,23,8,22,False
4235,24,27,58,False
4236,21,23,54,False
4237,21,28,63,True
4238,23,18,42,False
4239,19,12,22,False
4240,20,28,79,True
4241,22,20,56,False
4242,18,29,64,True
4243,24,13,40,False
4244,20,32,76,True
4245,23,14,43,False
4246,23,8,17,False
4247,24,37,94,True
4248,23,15,43,False
4249,21,6,9,False
4250,19,23,64,True
4251,19,13,39,False
4252,21,24,56,False
4253,22,14,30,False
4254,24,9,13,False
4255,18,21,58,False
4256,18,39,100,True
4257,19,31,79,True
4258,18,39,100,True
4259,19,38,96,True
4260,21,38,88,True
4261,21,37,100,True
4262,24,38,86,True
4263,21,20,44,False
4264,24,5,4,False
4265,21,29,66,True
4266,24,24,56,False
4267,22,23,67,True
4268,23,25,61,True
4269,23,23,63,True
4270,19,17,38,False
4271,23,5,16,False
4272,19,24,57,False
4273,24,19,57,False
4274,22,25,62,True
4275,19,31,70,True
4276,18,8,13,False
4277,20,20,55,False
4278,24,32,83,True
4279,22,13,24,False
4280,19,39,96,True
4281,21,21,49,False
4282,22,14,37,False
4283,23,7,19,False
4284,19,34,93,True
4285,18,10,29,False
4286,20,6,24,False
4287,19,9,18,False
4288,19,15,40,False
4289,19,9,25,False
4290,22,25,68,True
4291,23,34,95,True
4292,19,24,67,True
4293,21,12,38,False
4294,21,11,35,False
4295,20,32,88,True
4296,18,13,42,False
4297,19,33,73,True
4298,19,27,74,True
4299,23,11,34,False
4300,19,32,82,True
4301,21,39,92,True
4302,21,11,22,False
4303,21,22,54,False
4304,22,32,90,True
4305,21,34,80,True
4306,20,16,34,False
4307,18,24,55,False
4308,21,34,81,True
4309,23,6,7,False
4310,19,22,64,True
4311,18,6,11,False
4312,19,7,16,False
4313,23,15,39,False
4314,21,29,79,True
4315,20,6,11,False
4316,21,39,88,True
4317,23,38,86,True
4318,21,18,44,False
4319,24,24,68,True
4320,23,35,84,True
4321,22,38,90,True
4322,19,15,30,False
4323,22,11,34,False
4324,19,10,26,False
4325,18,10,15,False
4326,24,25,72,True
4327,19,31,77,True
4328,23,6,13,False
4329,22,20,52,False
4330,23,35,86,True
4331,23,15,42,False
4332,23,23,60,True
4333,19,17,36,False
4334,22,19,40,False
4335,20,12,37,False
4336,24,35,95,True
4337,24,35,83,True
4338,22,11,34,False
4339,18,26,57,False
4340,20,6,6,False
4341,20,12,23,False
4342,22,26,72,True
4343,21,23,58,False
4344,23,22,49,False
4345,23,7,10,False
4346,21,12,35,False
4347,18,13,41,False
4348,19,30,67,True
4349,22,25,68,True
4350,22,16,40,False
4351,24,27,66,True
4352,22,10,23,False
4353,19,31,85,True
4354,19,27,75,True
4355,22,6,18,False
4356,20,5,4,False
4357,19,29,82,True
4358,18,9,21,False
4359,23,5,3,False
4360,23,24,65,True
4361,20,24,50,False
4362,23,34,87,True
4363,20,13,35,False
4364,18,24,64,True
4365,24,20,43,False
4366,20,28,62,True
4367,24,39,100,True
4368,23,25,55,False
4369,19,30,67,True
4370,20,21,48,False
4371,22,15,38,False
4372,21,32,77,True
4373,24,31,86,True
4374,20,9,16,False
4375,24,36,90,True
4376,21,39,100,True
4377,19,28,69,True
4378,21,24,64,True
4379,19,36,94,True
4380,24,11,26,False
4381,21,11,20,False
4382,23,11,31,False
4383,18,15,47,False
4384,24,19,41,False
4385,22,38,98,True
4386,23,29,65,True
4387,18,28,63,True
4388,20,23,66,True
4389,22,15,40,False
4390,19,24,50,False
4391,23,20,55,False
4392,22,6,11,False
4393,24,35,87,True
4394,23,30,68,True
4395,22,38,100,True
4396,23,12,33,False
4397,23,22,58,False
4398,19,11,26,False
4399,18,33,91,True
4400,20,9,32,False
4401,22,21,43,False
4402,22,36,95,True
4403,23,26,66,True
4404,18,28,79,True
4405,23,15,35,False
4406,21,21,45,False
4407,23,27,75,True
4408,23,18,36,False
4409,23,30,83,True
4410,23,24,52,False
4411,21,19,42,False
4412,18,14,37,False
4413,20,9,17,False
4414,19,17,46,False
4415,22,31,71,True
4416,18,30,76,True
4417,18,35,83,True
4418,18,35,91,True
4419,24,14,32,False
4420,21,10,16,False
4421,22,33,91,True
4422,24,25,63,True
4423,19,11,27,False
4424,20,6,14,False
4425,18,25,72,True
4426,21,33,77,True
4427,21,23,65,True
4428,21,35,79,True
4429,20,26,61,True
4430,23,10,29,False
4431,24,29,73,True
4432,24,5,15,False
4433,18,31,68,True
4434,23,7,18,False
4435,22,13,28,False
4436,19,6,15,False
4437,23,14,33,False
4438,24,17,52,False
4439,20,33,91,True
4440,24,26,62,True
4441,22,16,42,False
4442,20,38,86,True
4443,21,15,35,False
4444,24,29,80,True
4445,20,30,70,True
4446,21,14,39,False
4447,22,11,18,False
4448,18,21,54,False
4449,22,19,39,False
4450,19,37,91,True
4451,19,39,96,True
4452,19,12,27,False
4453,21,18,50,False
4454,23,19,41,False
4455,22,27,68,True
4456,22,34,82,True
4457,24,18,37,False
4458,18,32,81,True
4459,23,34,76,True
4460,24,20,41,False
4461,24,35,88,True
4462,21,18,48,False
4463,18,32,79,True
4464,19,9,22,False
4465,23,39,96,True
4466,19,13,32,False
4467,21,16,34,False
4468,22,30,76,True
4469,20,22,46,False
4470,22,32,78,True
4471,22,21,54,False
4472,19,10,27,False
4473,20,22,57,False
4474,21,32,88,True
4475,20,39,100,True
4476,23,25,58,False
4477,19,31,87,True
4478,22,29,66,True
4479,19,6,14,False
4480,21,26,63,True
4481,24,17,52,False
4482,18,39,95,True
4483,19,13,36,False
4484,23,9,19,False
4485,23,28,62,True
4486,19,36,82,True
4487,23,7,13,False
4488,23,25,59,False
4489,19,28,73,True
4490,18,10,20,False
4491,18,13,38,False
4492,18,21,59,False
4493,22,38,91,True
4494,20,25,67,True
4495,23,25,69,True
4496,23,39,100,True
4497,20,33,84,True
4498,21,18,36,False
4499,18,37,94,True
4500,23,28,76,True
4501,19,15,39,False
4502,24,7,13,False
4503,18,33,76,True
4504,24,6,24,False
4505,24,37,98,True
4506,23,35,96,True
4507,22,10,26,False
4508,21,8,19,False
4509,21,21,47,False
4510,22,23,65,True
4511,21,17,36,False
4512,20,19,43,False
4513,21,21,51,False
4514,22,26,75,True
4515,19,35,82,True
4516,21,10,17,False
4517,20,5,19,False
4518,18,22,45,False
4519,23,22,60,True
4520,22,17,40,False
4521,21,34,82,True
4522,20,11,28,False
4523,23,8,14,False
4524,24,6,7,False
4525,20,36,81,True
4526,21,38,91,True
4527,21,28,78,True
4528,23,14,31,False
4529,19,25,59,False
4530,23,35,79,True
4531,18,19,43,False
4532,23,6,6,False
4533,21,13,23,False
4534,23,9,17,False
4535,22,19,41,False
4536,22,19,57,False
4537,24,18,35,False
4538,24,33,87,True
4539,24,17,43,False
4540,24,18,46,False
4541,18,26,60,True
4542,20,19,54,False
4543,23,38,96,True
4544,18,29,77,True
4545,20,29,80,True
4546,24,39,90,True
4547,24,26,69,True
4548,22,19,38,False
4549,24,6,14,False
4550,21,11,26,False
4551,18,20,60,True
4552,23,21,45,False
4553,24,7,14,False
4554,19,31,68,True
4555,19,12,29,False
4556,21,27,61,True
4557,19,31,78,True
4558,19,22,65,True
4559,21,37,87,True
4560,18,23,58,False
4561,18,38,87,True
4562,22,19,55,False
4563,23,5,6,False
4564,21,7,18,False
4565,20,9,21,False
4566,22,18,52,False
4567,23,21,48,False
4568,23,11,23,False
4569,23,27,64,True
4570,18,18,43,False
4571,23,35,89,True
4572,20,39,100,True
4573,20,16,42,False
4574,23,6,12,False
4575,19,30,82,True
4576,21,28,66,True
4577,23,9,30,False
4578,19,15,40,False
4579,21,36,86,True
4580,24,39,100,True
4581,23,23,67,True
4582,20,36,97,True
4583,21,5,8,False
4584,24,17,44,False
4585,24,34,79,True
4586,22,35,87,True
4587,18,8,21,False
4588,21,5,16,False
4589,19,10,32,False
4590,18,38,90,True
4591,21,20,55,False
4592,18,32,82,True
4593,18,35,82,True
4594,21,27,64,True
4595,23,31,77,True
4596,24,35,89,True
4597,23,26,73,True
4598,23,15,34,False
4599,21,39,91,True
4600,24,37,100,True
4601,24,19,40,False
4602,20,19,54,False
4603,21,16,36,False
4604,23,35,96,True
4605,18,30,68,True
4606,23,17,49,False
4607,24,12,20,False
4608,23,15,41,False
4609,18,8,19,False
4610,23,16,42,False
4611,23,18,53,False
4612,24,29,70,True
4613,22,18,41,False
4614,18,17,39,False
4615,18,5,11,False
4616,18,23,55,False
4617,22,38,98,True
4618,18,6,6,False
4619,21,39,89,True
4620,18,37,90,True
4621,22,6,14,False
4622,22,12,22,False
4623,24,18,54,False
4624,21,16,46,False
4625,19,25,67,True
4626,18,18,45,False
4627,18,11,30,False
4628,21,13,42,False
4629,22,14,34,False
4630,23,35,87,True
4631,24,13,40,False
4632,20,21,49,False
4633,24,7,20,False
4634,19,19,39,False
4635,23,25,57,False
4636,18,39,97,True
4637,20,8,11,False
4638,23,36,95,True
4639,22,32,82,True
4640,20,6,24,False
4641,22,30,79,True
4642,19,12,28,False
4643,24,31,74,True
4644,20,15,33,False
4645,22,16,33,False
4646,21,17,33,False
4647,22,35,79,True
4648,19,34,86,True
4649,23,28,65,True
4650,22,17,40,False
4651,24,6,19,False
4652,18,33,86,True
4653,21,12,22,False
4654,20,29,69,True
4655,23,16,48,False
4656,19,9,19,False
4657,20,15,39,False
4658,24,11,19,False
4659,20,13,27,False
4660,24,34,78,True
4661,19,25,62,True
4662,23,9,31,False
4663,19,8,28,False
4664,19,31,72,True
4665,24,24,69,True
4666,20,32,74,True
4667,22,27,75,True
4668,18,14,31,False
4669,20,19,55,False
4670,22,34,76,True
4671,19,18,53,False
4672,22,10,28,False
4673,20,29,74,True
4674,22,20,54,False
4675,20,23,53,False
4676,21,5,16,False
4677,21,20,59,False
4678,20,35,85,True
4679,20,23,51,False
4680,18,13,30,False
4681,19,31,74,True
4682,21,31,75,True
4683,18,12,22,False
4684,21,27,73,True
4685,18,8,21,False
4686,21,11,37,False
4687,24,20,43,False
4688,24,6,21,False
4689,22,24,64,True
4690,24,20,56,False
4691,22,24,53,False
4692,20,21,52,False
4693,19,29,72,True
4694,19,6,18,False
4695,21,28,62,True
4696,23,11,26,False
4697,23,10,31,False
4698,22,27,72,True
4699,20,36,91,True
4700,22,30,69,True
4701,23,37,95,True
4702,19,17,46,False
4703,23,11,30,False
4704,22,9,23,False
4705,18,13,26,False
4706,21,18,36,False
4707,22,20,56,False
4708,24,6,13,False
4709,20,39,89,True
4710,19,34,76,True
4711,22,13,25,False
4712,21,8,16,False
4713,22,36,91,True
4714,18,38,99,True
4715,18,26,60,True
4716,18,30,75,True
4717,23,7,10,False
4718,21,35,95,True
4719,23,31,85,True
4720,19,31,74,True
4721,18,13,36,False
4722,24,31,72,True
4723,19,31,80,True
4724,18,14,41,False
4725,20,37,99,True
4726,23,36,92,True
4727,19,15,45,False
4728,21,28,78,True
4729,22,27,60,True
4730,20,9,17,False
4731,23,36,85,True
4732,19,34,84,True
4733,18,14,43,False
4734,23,18,45,False
4735,23,15,38,False
4736,20,5,13,False
4737,21,7,12,False
4738,21,22,62,True
4739,22,32,89,True
4740,20,36,90,True
4741,18,17,35,False
4742,21,33,87,True
4743,22,32,82,True
4744,21,15,31,False
4745,19,23,52,False
4746,18,9,26,False
4747,21,8,11,False
4748,19,20,52,False
4749,23,8,24,False
4750,24,35,91,True
4751,23,20,52,False
4752,23,35,88,True
4753,19,18,50,False
4754,22,27,76,True
4755,22,28,74,True
4756,23,28,76,True
4757,19,34,91,True
4758,23,33,85,True
4759,24,33,90,True
4760,24,13,31,False
4761,20,19,43,False
4762,18,21,53,False
4763,20,7,14,False
4764,18,10,27,False
4765,21,15,46,False
4766,22,11,30,False
4767,21,5,7,False
4768,23,23,52,False
4769,19,24,68,True
4770,19,14,43,False
4771,22,8,27,False
4772,24,30,78,True
4773,18,22,53,False
4774,20,9,14,False
4775,22,39,88,True
4776,22,31,74,True
4777,23,24,60,True
4778,23,29,76,True
4779,22,38,100,True
4780,21,5,15,False
4781,24,25,65,True
4782,20,23,54,False
4783,24,35,88,True
4784,24,23,60,True
4785,21,12,27,False
4786,23,13,38,False
4787,22,20,56,False
4788,24,28,64,True
4789,24,12,26,False
4790,21,17,42,False
4791,23,29,64,True
4792,24,18,37,False
4793,24,34,87,True
4794,18,32,80,True
4795,20,13,32,False
4796,24,14,29,False
4797,19,31,86,True
4798,22,26,70,True
4799,20,23,64,True
4800,19,7,17,False
4801,24,10,32,False
4802,21,30,71,True
4803,22,27,71,True
4804,22,5,15,False
4805,18,26,67,True
4806,21,27,58,False
4807,21,35,83,True
4808,22,15,47,False
4809,18,18,41,False
4810,18,23,56,False
4811,20,27,69,True
4812,18,23,67,True
4813,24,30,76,True
4814,22,15,40,False
4815,23,36,87,True
4816,23,28,80,True
4817,22,8,23,False
4818,21,23,64,True
4819,24,15,32,False
4820,20,27,71,True
4821,22,13,42,False
4822,21,23,58,False
4823,19,12,37,False
4824,19,32,78,True
4825,19,17,45,False
4826,23,38,99,True
4827,23,24,63,True
4828,20,31,71,True
4829,23,11,23,False
4830,22,24,58,False
4831,24,17,51,False
4832,21,34,93,True
4833,21,33,75,True
4834,18,9,21,False
4835,18,16,37,False
4836,23,38,100,True
4837,21,14,26,False
4838,22,21,58,False
4839,23,28,66,True
4840,18,17,42,False
4841,21,29,79,True
4842,19,18,50,False
4843,23,5,7,False
4844,23,16,33,False
4845,18,35,85,True
4846,20,8,12,False
4847,20,10,16,False
4848,22,15,44,False
4849,22,23,51,False
4850,21,36,89,True
4851,20,24,68,True
4852,24,25,68,True
4853,24,34,75,True
4854,23,22,50,False
4855,22,25,54,False
4856,18,6,18,False
4857,20,31,82,True
4858,18,31,84,True
4859,23,10,20,False
4860,22,15,44,False
4861,24,25,54,False
4862,21,5,15,False
4863,22,32,74,True
4864,22,39,91,True
4865,20,21,55,False
4866,22,19,46,False
4867,20,36,86,True
4868,23,18,44,False
4869,19,22,49,False
4870,22,22,55,False
4871,21,27,72,True
4872,18,5,17,False
4873,18,20,59,False
4874,19,31,78,True
4875,18,17,33,False
4876,19,15,44,False
4877,19,38,91,True
4878,22,32,76,True
4879,24,22,46,False
4880,23,34,92,True
4881,19,11,21,False
4882,24,32,75,True
4883,23,31,70,True
4884,24,27,58,False
4885,19,11,25,False
4886,20,21,56,False
4887,19,35,79,True
4888,18,19,54,False
4889,24,19,43,False
4890,22,25,67,True
